text,intent
Nếu muốn khỏe hơn thì bài tập tăng sức bền có phù hợp không?,tu_van_tap_luyen
"Khi nghĩ đến công việc tôi thấy căng thẳng suốt kèm hơi hồi hộp, cảm giác như không thư giãn nổi",lo_lang_stress
Dạo này tôi cảm giác đau sau gáy đau căng căng khi đang tập trung khó chịu suốt từ sáng,bao_dau_dau
Tự nhiên tôi cảm giác thân nhiệt tăng rõ làm đầu tôi nóng bừng khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
Tôi bị choáng nhẹ khi đứng lên mấy hôm nay chỉ thấy rất phiền trong sinh hoạt,bao_dau_dau
Anh muốn sắp xếp lại một buổi picnic cuối tuần ở công viên,other
Tui muốn tham khảo ý kiến về lịch chăm cây mỗi buổi sáng,other
Tôi muốn hỏi lịch tập giúp cơ thể dẻo dai hơn để duy trì sức khỏe lâu dài?,tu_van_tap_luyen
Em đang bàn với bạn về việc học thêm kỹ năng thuyết trình,other
Tôi thấy nóng như đang sốt đổ mồ hôi liên tục khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
Tự nhiên tôi thấy bụng hơi căng tức suốt từ đêm qua,bao_dau_bung
"Mỗi tối tôi lại bất an trong lòng kèm hơi hồi hộp, cảm giác như không thư giãn nổi",lo_lang_stress
"Gần đây tôi hay lo được lo mất kèm tim đập nhanh, ngồi yên mà lòng vẫn nôn nao",lo_lang_stress
Nếu muốn dẻo dai hơn thì bài tập cardio nhẹ có phù hợp không?,tu_van_tap_luyen
Cho tôi hỏi nên ăn gì để bữa tối nhẹ nhàng?,tu_van_dinh_duong
"Mỗi tối tôi lại bất an trong lòng kèm run nhẹ ở tay, cảm giác như không thư giãn nổi",lo_lang_stress
Tự nhiên tôi bị bụng bên trái đau nhói nhẹ thỉnh thoảng trong ngày,bao_dau_bung
"Thời gian gần đây tôi bị lo được lo mất kèm hơi khó thở nhẹ do lo, tâm trí không yên chút nào",lo_lang_stress
"Tự nhiên tôi cảm giác lo lắng không rõ lý do kèm tim đập nhanh, cảm giác như không thư giãn nổi",lo_lang_stress
Sáng đến giờ tôi cứ đau quanh mắt nhức nhối khi nhìn màn hình lâu khó chịu suốt từ sáng,bao_dau_dau
Nếu muốn giảm mệt mỏi thì bài tập giãn cơ có phù hợp không?,tu_van_tap_luyen
Tập bài tập không cần dụng cụ tại nhà thì nên bắt đầu thế nào?,tu_van_tap_luyen
Gần đây mình cứ thấy khó ngủ vì suy nghĩ linh tinh muốn tìm cách cân bằng lại cuộc sống,lo_lang_stress
Bạn gợi ý giúp tôi thực đơn để món giàu đạm nhưng vẫn nhẹ bụng?,tu_van_dinh_duong
Cả ngày nay tôi cứ nóng như đang sốt khiến tôi cảm giác không ổn mà tôi đo được cao hơn mọi hôm,bao_sot
Thỉnh thoảng tôi bị đau vùng trán đau như bị bó mỗi lần xoay cổ khó chịu suốt từ sáng,bao_dau_dau
Thỉnh thoảng tôi bị ho khi nói chuyện gai gai trong họng khiến tôi phải dừng lại để thở,bao_ho
Mình đang tìm hiểu về món ăn tốt cho sức khỏe tim mạch?,tu_van_dinh_duong
Gần đây tôi hay mệt kiểu không còn chút sức nào làm tôi buồn ngủ suốt phải cố gắng mới đi nổi,bao_met_moi
Tôi nên lựa chọn thực phẩm nào để giữ năng lượng ổn định cả ngày?,tu_van_dinh_duong
Mấy hôm nay tôi cứ ho khi hít sâu làm tôi hơi khó thở nhẹ làm tôi mệt mỏi cả buổi,bao_ho
Gần đây tôi thường thấy chỉ muốn nằm nghỉ suốt vì ôm nhiều việc cùng lúc,bao_met_moi
"Tự nhiên tôi cảm giác lo lắng không rõ lý do kèm hơi khó thở nhẹ do lo, cảm giác như không thư giãn nổi",lo_lang_stress
Tôi đang tìm hiểu về đời sống trong thời gian qua.,other
Tôi muốn biết về học tập hôm nay.,other
Dạo này tôi bị mệt rã rời khiến tôi loạng choạng nhẹ không còn chút sức nào,bao_met_moi
Sáng đến giờ tôi cứ nhức hai bên thái dương âm ỉ khi cúi xuống cảm giác nặng như bị đè xuống,bao_dau_dau
Mỗi lần vận động tôi bị đau bụng dưới âm ấm một chút rồi lại hết,bao_dau_bung
Gần đây tôi hay cơ thể nóng rực làm tôi thấy khó chịu nhất là lúc vừa ngủ dậy,bao_sot
Tôi nên ăn gì để món dễ nấu mà tốt cho sức khỏe?,tu_van_dinh_duong
Mấy hôm nay tôi bị bụng hơi căng tức khoảng vài tiếng nay,bao_dau_bung
Cả nhóm đang suy nghĩ xem việc học thêm ngoại ngữ buổi tối,other
Nên ăn gì buổi sáng để tốt cho sức khỏe?,tu_van_dinh_duong
"Tôi muốn cắt bớt đồ chiên xào, có gợi ý món thay thế không?",tu_van_dinh_duong
"Gần đây tôi hay lo lắng không rõ lý do kèm khó ngủ, đầu cứ quay quay",lo_lang_stress
Mấy ngày nay tôi cứ ho rát cổ họng khi trời trở lạnh,bao_ho
Gần đây tôi hay kiệt sức khó tả làm tôi buồn ngủ suốt lúc nào cũng thấy đuối,bao_met_moi
Tự nhiên tôi cứ ho có đờm làm họng khô khốc cứ ho xong là cổ họng vướng vướng,bao_ho
Dạo này tôi bị cơ thể nóng rực khiến tôi nóng hơn mọi khi khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
Lúc nói chuyện tôi hay ho có đờm ngứa họng khó chịu khiến tôi phải dừng lại để thở,bao_ho
Tôi muốn hỏi về chế độ ăn để tăng sức đề kháng?,tu_van_dinh_duong
Tôi đang tìm hiểu về công việc tuần này.,other
Mấy hôm nay tôi bị đau quanh mắt đau căng căng khi nhìn màn hình lâu khiến tôi phải dừng lại nghỉ,bao_dau_dau
Gần đây tôi hay mệt rã rời làm người tôi nặng trĩu khiến tôi làm gì cũng chậm,bao_met_moi
Cả ngày nay tôi cứ nóng trong người làm người tôi cứ nóng như lò than khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
"Khi nghĩ đến công việc tôi thấy căng thẳng suốt kèm run nhẹ ở tay, chỉ muốn nằm mà vẫn suy nghĩ",lo_lang_stress
Tự nhiên tôi thấy bụng cứ hơi chướng lên khi tôi vừa ăn xong,bao_dau_bung
"Sáng dậy tôi đã suy nghĩ quá nhiều kèm người cứ bồn chồn, không tập trung làm được việc gì",lo_lang_stress
Nếu muốn dẻo dai hơn thì bài tập cardio nhẹ có phù hợp không?,tu_van_tap_luyen
Lúc làm việc tôi thấy mệt mỏi kéo dài lúc nào cũng muốn nằm xuống kiểu người như sắp gục,bao_met_moi
Gần đây tôi hay ho khi hít sâu gai gai trong họng cứ ho xong là cổ họng vướng vướng,bao_ho
Tôi nên ăn gì để bữa trưa gọn nhẹ nhưng đủ chất?,tu_van_dinh_duong
Nếu muốn cải thiện thể lực thì bài tập cho người bận rộn có phù hợp không?,tu_van_tap_luyen
Tôi đang tìm hiểu về văn hóa tháng này.,other
"Mấy hôm nay tôi thấy căng đầu khó chịu kèm người cứ bồn chồn, cứ lo tương lai mù mờ",lo_lang_stress
Mấy hôm nay tôi bị đau quanh mắt nhức nhối mỗi khi đổi tư thế khiến đầu cứ ong ong,bao_dau_dau
Mấy hôm nay tôi bị bụng ê ê khó tả khoảng vài tiếng nay,bao_dau_bung
Mỗi lần hít sâu tôi lại ho từng cơn kèm rát họng làm họng tôi cứ gai gai,bao_ho
"Mấy hôm nay tôi thấy lo được lo mất kèm run nhẹ ở tay, ngồi yên mà lòng vẫn nôn nao",lo_lang_stress
Mình muốn hỏi thêm về lịch tập xen kẽ chạy và đi bộ hợp lý?,tu_van_tap_luyen
Nếu muốn tăng sức bền thì bài tập nhẹ có phù hợp không?,tu_van_tap_luyen
Sáng đến giờ tôi thấy uể oải cả người làm tôi mệt khi đứng dậy kiểu người như sắp gục,bao_met_moi
Nếu muốn giảm mệt mỏi thì bài tập giãn cơ có phù hợp không?,tu_van_tap_luyen
Lúc làm việc tôi thấy mệt mỏi kéo dài làm tôi mệt khi đứng dậy kiểu người như sắp gục,bao_met_moi
Dạo này tôi cảm giác đau quanh mắt âm ỉ khi cúi xuống làm tôi xoay mòng mòng,bao_dau_dau
Thỉnh thoảng tôi bị đau bụng từng đợt khi tôi vừa ăn xong,bao_dau_bung
"Mấy hôm nay tôi thấy đầu óc nặng nề kèm khó ngủ, khó mà thả lỏng được",lo_lang_stress
"Cả ngày tôi cứ tâm trí không yên kèm tim đập nhanh, không tập trung làm được việc gì",lo_lang_stress
Dạo gần đây mình cứ thấy người rất mệt mỏi do phải di chuyển xa hằng ngày,bao_met_moi
Tôi muốn biết thêm về thời tiết ngày mai.,other
Tôi cứ cảm giác đau quanh rốn nhẹ nhẹ khi tôi cúi xuống,bao_dau_bung
Gần đây tôi thường ho nhiều khi nằm xuống mấy hôm nay liên tục không rõ nguyên nhân là gì,bao_ho
Hôm nay tôi cảm nhận đầy hơi khó chịu một chút rồi lại hết,bao_dau_bung
Mình muốn biết về đời sống mới cập nhật.,other
Nếu muốn vận động tốt hơn thì bài tập không cần dụng cụ có phù hợp không?,tu_van_tap_luyen
Mình đang tìm hiểu về những bài tập tại chỗ khi không có nhiều thời gian?,tu_van_tap_luyen
Mỗi lần vận động tôi bị người nóng bất thường đổ mồ hôi liên tục dù không làm gì cũng nóng,bao_sot
Mỗi lần vận động tôi bị nóng hâm hấp khiến tôi mệt mỏi mỗi khi di chuyển là nóng tăng lên,bao_sot
Thỉnh thoảng tôi bị nóng trong người khiến tôi cảm giác không ổn nhất là lúc vừa ngủ dậy,bao_sot
"Sáng dậy tôi đã lo lắng không rõ lý do kèm hơi khó thở nhẹ do lo, khó mà thả lỏng được",lo_lang_stress
Tự nhiên tôi cứ ho liên tục gai gai trong họng làm tôi khó nói tròn câu,bao_ho
Tôi đang muốn hỏi về văn hóa trong thời gian qua.,other
"Tự nhiên tôi cảm giác suy nghĩ quá nhiều kèm hơi hồi hộp, thấy mọi thứ đều căng thẳng hơn bình thường",lo_lang_stress
"Tôi hay ăn ngoài tiệm, có cách chọn món nào lành mạnh hơn không?",tu_van_dinh_duong
Tôi bị bụng đầy hơi và nặng nề sau khi ăn sáng xong không rõ có cần đi khám chưa,bao_dau_bung
Tự nhiên tôi cảm giác mệt rã rời lúc nào cũng muốn nằm xuống lúc nào cũng thấy đuối,bao_met_moi
Lúc làm việc tôi thấy đau lan hai bên đầu nặng đầu khó chịu khi cúi xuống khó chịu suốt từ sáng,bao_dau_dau
Mấy hôm nay tôi cứ kiệt sức khó tả khiến tôi mệt khi làm việc khiến tôi làm gì cũng chậm,bao_met_moi
Tôi thấy đau quanh mắt âm ỉ lúc vừa ngủ dậy khiến tôi phải dừng lại nghỉ,bao_dau_dau
Dạo này tôi bị nóng hâm hấp khiến tôi phải nghỉ ngơi nhất là lúc vừa ngủ dậy,bao_sot
Nếu muốn tăng sức bền thì bài tập nhẹ có phù hợp không?,tu_van_tap_luyen
Dạo gần đây tôi hay luôn suy nghĩ tiêu cực về bản thân nên tối khó chợp mắt,lo_lang_stress
Mình đang tìm hiểu về nhiếp ảnh được quan tâm.,other
Sáng đến giờ tôi cứ nhức hai bên thái dương nhói nhẹ khi nhìn màn hình lâu khiến đầu cứ ong ong,bao_dau_dau
Cho tôi hỏi nên ăn gì để tăng sức khỏe tổng thể?,tu_van_dinh_duong
Mấy hôm nay tôi bị đau quanh mắt đau như bị bó lúc vừa ngủ dậy cảm giác nặng như bị đè xuống,bao_dau_dau
Gần đây tôi hay ho từng cơn ngứa họng khó chịu cứ ho xong là cổ họng vướng vướng,bao_ho
"Mỗi tối tôi lại cảm giác áp lực đè nặng kèm hơi khó thở nhẹ do lo, thỉnh thoảng lại thở dài vô thức",lo_lang_stress
Gần đây tôi thường thấy cảm giác nóng lạnh thất thường cả buổi chiều nay,bao_sot
Nếu muốn vận động tốt hơn thì bài tập không cần dụng cụ có phù hợp không?,tu_van_tap_luyen
Tôi thấy thân nhiệt tăng nhẹ sau khi đi ngoài trời nắng về mong được tư vấn cách xử lý,bao_sot
"Thời gian gần đây tôi bị cảm giác áp lực đè nặng kèm người cứ bồn chồn, thỉnh thoảng lại thở dài vô thức",lo_lang_stress
Bọn mình đang nghĩ về việc sắp xếp icon trên màn hình chính,other
Mấy hôm nay tôi bị nhức hai bên thái dương âm ỉ khi nhìn màn hình lâu khó chịu suốt từ sáng,bao_dau_dau
Tôi bị ho khi nói chuyện làm tôi hơi khó thở nhẹ làm họng tôi cứ gai gai,bao_ho
Mỗi lần hít sâu tôi lại ho khi nói chuyện vướng vướng ở cổ khiến tôi nói chuyện cứ bị vướng,bao_ho
Gần đây đầu tôi nhức hai bên thái dương nhức như búa bổ khi đang tập trung làm tôi hơi loạng choạng,bao_dau_dau
Mấy hôm nay tôi cứ nóng phừng phừng làm người tôi cứ nóng như lò than dù không làm gì cũng nóng,bao_sot
Bọn mình muốn hỏi thêm về cách quản lý folder trên google drive,other
"Tôi đang cố gắng hạn chế đồ ngọt, nên ưu tiên những loại thực phẩm nào?",tu_van_dinh_duong
Sáng đến giờ tôi thấy thiếu năng lượng làm người tôi nặng trĩu khiến tôi làm gì cũng chậm,bao_met_moi
Lúc làm việc tôi thấy nóng như đang sốt khiến tôi mệt mỏi mỗi khi di chuyển là nóng tăng lên,bao_sot
Tôi bị choáng nhẹ khi đứng lên sau khi thức khuya,bao_dau_dau
"Tôi hay ăn ngoài tiệm, có cách chọn món nào lành mạnh hơn không?",tu_van_dinh_duong
"Dạo này tôi muốn ăn uống lành mạnh hơn, nên bắt đầu thay đổi những món nào?",tu_van_dinh_duong
Thỉnh thoảng tôi bị ho khi nói chuyện gai gai trong họng làm tôi mệt mỏi cả buổi,bao_ho
Tôi muốn hỏi thêm về một buổi cà phê tám chuyện cuối tuần,other
Nếu muốn dẻo dai hơn thì bài tập cardio nhẹ có phù hợp không?,tu_van_tap_luyen
Tự nhiên tôi thấy đau quanh rốn nhẹ nhẹ một chút rồi lại hết,bao_dau_bung
Mỗi lần hít sâu tôi lại ho khan vướng vướng ở cổ làm tôi khó nói tròn câu,bao_ho
Tôi nên bổ sung gì để ngủ ngon hơn?,tu_van_dinh_duong
Cả ngày nay tôi cứ mệt mỏi kéo dài làm tôi mệt khi đứng dậy làm tôi chỉ muốn nghỉ ngay,bao_met_moi
"Gần đây tôi hay cảm giác áp lực đè nặng kèm khó chợp mắt, khó mà thả lỏng được",lo_lang_stress
Thỉnh thoảng tôi bị đau sau gáy đau căng căng mỗi khi đổi tư thế khó chịu suốt từ sáng,bao_dau_dau
Mình muốn tham khảo ý kiến về việc thử dùng ứng dụng quản lý việc,other
Tôi thấy kiệt sức khó tả khiến tôi mệt khi làm việc lúc nào cũng thấy đuối,bao_met_moi
Bạn ơi cách đặt mục tiêu cá nhân thực tế để bớt nhàm chán mỗi ngày?,other
Tôi muốn hỏi một vài mẹo học online hiệu quả phù hợp với người đi làm văn phòng?,other
Tụi em định thay đổi lại chuyện bắt đầu một sở thích mới,other
Lúc làm việc tôi thấy nóng hâm hấp khiến tôi nóng hơn mọi khi lúc ngồi một chỗ cũng thấy nóng lên,bao_sot
Thỉnh thoảng tôi bị nhức hai bên thái dương nhói nhẹ mỗi lần xoay cổ khó chịu suốt từ sáng,bao_dau_dau
Cả nhóm định thay đổi lại cách sắp xếp lại góc làm việc gọn gàng,other
Tối qua tôi thấy ho liên tục làm họng khô khốc làm tôi mệt mỏi cả buổi,bao_ho
Hôm nay tôi cảm nhận bụng ê ê khó tả suốt từ đêm qua,bao_dau_bung
Tôi muốn hỏi về chế độ ăn để không bị tăng cân quá nhanh?,tu_van_dinh_duong
Bọn mình đang suy nghĩ xem cách quản lý folder trên google drive,other
Dạo này bụng tôi đau bụng từng đợt lúc tôi đang ngồi,bao_dau_bung
Mấy hôm nay tôi cứ ho từng cơn gai gai trong họng làm tôi khó nói tròn câu,bao_ho
Tự nhiên tôi cảm giác người nóng bất thường khiến tôi phải nghỉ ngơi mỗi khi di chuyển là nóng tăng lên,bao_sot
Lúc ăn xong tôi cảm thấy đau quanh rốn nhẹ nhẹ khi tôi vừa ăn xong,bao_dau_bung
Tôi muốn xây dựng các bài tập giúp cải thiện tư thế cơ thể không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Thỉnh thoảng tôi bị nhức hai bên thái dương nặng đầu khó chịu khi cúi xuống cảm giác nặng như bị đè xuống,bao_dau_dau
Lúc làm việc tôi thấy mệt kiểu không còn chút sức nào khiến tôi loạng choạng nhẹ lúc nào cũng thấy đuối,bao_met_moi
Tụi anh muốn trao đổi về chuyện bắt đầu một sở thích mới,other
Tối qua tôi cảm nhận nhức hai bên thái dương nặng đầu khó chịu khi đang tập trung khiến đầu cứ ong ong,bao_dau_dau
Lúc làm việc tôi thấy nóng trong người làm tôi thấy khó chịu mà tôi đo được cao hơn mọi hôm,bao_sot
Cả ngày nay tôi cứ thân nhiệt tăng rõ làm đầu tôi nóng bừng mỗi khi di chuyển là nóng tăng lên,bao_sot
Tự nhiên tôi cảm giác nóng trong người khiến tôi mệt mỏi lúc ngồi một chỗ cũng thấy nóng lên,bao_sot
Mấy hôm nay tôi bị đau vùng trán nhói nhẹ khi đang tập trung khó chịu suốt từ sáng,bao_dau_dau
"Dạo này tôi cứ bất an trong lòng kèm người cứ bồn chồn, đầu cứ quay quay",lo_lang_stress
"Lúc chuẩn bị đi ngủ tôi cứ suy nghĩ quá nhiều kèm hay giật mình giữa đêm, khó mà thả lỏng được",lo_lang_stress
"Gia đình tôi muốn chuyển sang ăn uống lành mạnh hơn, nên đổi khẩu phần thế nào?",tu_van_dinh_duong
Tối qua tôi cảm nhận đau quanh mắt nhói nhẹ khi đang tập trung cảm giác nặng như bị đè xuống,bao_dau_dau
Làm việc văn phòng cả ngày thì nên chuẩn bị đồ ăn gì mang theo cho đỡ mệt?,tu_van_dinh_duong
Cả ngày nay tôi cứ nóng trong người làm tôi thấy khó chịu khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
"Mỗi tối tôi lại bất an trong lòng kèm người cứ bồn chồn, không tập trung làm được việc gì",lo_lang_stress
Tôi đang tìm hiểu về văn hóa tuần này.,other
Tôi định thay đổi lại cách ghi chép lại việc cần làm,other
"Dạo này tôi cứ cảm giác áp lực đè nặng kèm hơi hồi hộp, tâm trí không yên chút nào",lo_lang_stress
Tối qua tôi cảm nhận đau quanh mắt nhức như búa bổ khi đang tập trung cảm giác nặng như bị đè xuống,bao_dau_dau
Mình muốn biết về mua sắm tuần này.,other
Nếu muốn giảm mệt mỏi thì bài tập giãn cơ có phù hợp không?,tu_van_tap_luyen
Chị đang bàn với bạn về việc lên danh sách mục tiêu năm nay,other
Mỗi lần vận động tôi bị nóng trong người khiến tôi phải nghỉ ngơi khi đứng dậy thì nóng rõ hơn,bao_sot
"Dạo này tôi cứ tâm trí không yên kèm người cứ bồn chồn, đầu cứ quay quay",lo_lang_stress
Tự nhiên tôi cảm giác nóng trong người khiến tôi phải nghỉ ngơi mỗi khi di chuyển là nóng tăng lên,bao_sot
Cả ngày nay tôi cứ người nóng ran làm đầu tôi nóng bừng khi đứng dậy thì nóng rõ hơn,bao_sot
Nếu không uống nước ngọt nữa thì nên thay bằng loại đồ uống nào tốt hơn?,tu_van_dinh_duong
Cho tôi hỏi nên ăn gì để làm việc tập trung hơn?,tu_van_dinh_duong
Mỗi lần cúi xuống tôi bị đau quanh mắt đau như bị bó sau khi làm việc nhiều làm tôi xoay mòng mòng,bao_dau_dau
"Dạo này tôi muốn ăn uống lành mạnh hơn, nên bắt đầu thay đổi những món nào?",tu_van_dinh_duong
Tôi muốn biết về công nghệ hiện tại.,other
Gần đây đầu tôi nhức hai bên thái dương nhức nhối lúc vừa ngủ dậy cảm giác nặng như bị đè xuống,bao_dau_dau
Gần đây mình cứ thấy lo lắng mỗi khi đi làm khá lo nên muốn được tư vấn,lo_lang_stress
Tối qua tôi thấy ho từng cơn làm họng khô khốc khiến tôi phải dừng lại để thở,bao_ho
Mấy hôm nay tôi cứ kiệt sức khó tả làm tôi mệt khi đứng dậy kiểu người như sắp gục,bao_met_moi
"Sáng dậy tôi đã tâm trí không yên kèm hay giật mình giữa đêm, ngồi yên mà lòng vẫn nôn nao",lo_lang_stress
Chị muốn hỏi thêm về lịch dọn dẹp nhà cửa cuối tuần,other
Dạo này tôi bị nóng trong người khiến tôi nóng hơn mọi khi lúc ngồi một chỗ cũng thấy nóng lên,bao_sot
Mình đang tìm hiểu về chế độ ăn lành mạnh hằng ngày sao cho không bị tăng cân nhanh?,tu_van_dinh_duong
Sáng tới giờ tôi thấy nóng như đang sốt làm đầu tôi nóng bừng mỗi khi di chuyển là nóng tăng lên,bao_sot
Tụi anh muốn tham khảo ý kiến về lịch chơi với cháu nhỏ cuối tuần,other
Bạn đang thắc mắc về thời tiết ngày mai.,other
Thỉnh thoảng tôi bị ho khi hít sâu làm tôi hơi khó thở nhẹ cứ ho xong là cổ họng vướng vướng,bao_ho
Từ tối qua tôi bắt đầu ho lặp lại nhiều lần trong ngày cả ngày hôm nay,bao_ho
Lúc làm việc tôi thấy đau lan hai bên đầu nặng đầu khó chịu sau một đêm thiếu ngủ khó chịu suốt từ sáng,bao_dau_dau
Tôi thấy người nóng bất thường kèm ớn lạnh mà tôi đo được cao hơn mọi hôm,bao_sot
Gần đây tôi thấy đau bụng từng đợt một chút rồi lại hết,bao_dau_bung
"Gần đây tôi hay lo được lo mất kèm tim đập nhanh, thấy mọi thứ đều căng thẳng hơn bình thường",lo_lang_stress
"Gần đây tôi hay bất an trong lòng kèm hay giật mình giữa đêm, đầu cứ quay quay",lo_lang_stress
Tự nhiên tôi cứ ho liên tục vướng vướng ở cổ làm họng tôi cứ gai gai,bao_ho
Tôi đang bàn với bạn về lịch tham gia buổi hội thảo cuối tuần,other
Mình đang bị bụng trên căng căng hơi đau khi đi lại nhẹ nhàng,bao_dau_bung
Tự nhiên tôi cảm giác nóng hâm hấp khiến tôi mệt mỏi nhất là lúc vừa ngủ dậy,bao_sot
Thỉnh thoảng tôi bị đau sau gáy âm ỉ sau khi làm việc nhiều khó chịu suốt từ sáng,bao_dau_dau
Cả ngày nay tôi cứ nóng như đang sốt làm đầu tôi nóng bừng lúc ngồi một chỗ cũng thấy nóng lên,bao_sot
Lúc nãy tôi bắt đầu bụng dưới đau âm ỉ suốt sau khi ăn sáng xong,bao_dau_bung
Tôi bị ho từng cơn ngứa họng khó chịu khiến tôi phải dừng lại để thở,bao_ho
"Tôi muốn cắt bớt đồ chiên xào, có gợi ý món thay thế không?",tu_van_dinh_duong
Mỗi lần hít sâu tôi lại ho khi hít sâu làm họng khô khốc làm họng tôi cứ gai gai,bao_ho
Tôi thấy đuối sức hẳn khiến tôi mệt khi làm việc làm tôi chỉ muốn nghỉ ngay,bao_met_moi
Mình đang tìm hiểu về chuyến đi về quê thăm ông bà,other
Tôi đang suy nghĩ xem việc tìm một quán cà phê yên tĩnh,other
Tôi muốn trao đổi về chuyện trồng thêm vài chậu cây nhỏ,other
Lúc làm việc tôi thấy đau quanh mắt nhức nhối sau khi làm việc nhiều khó chịu suốt từ sáng,bao_dau_dau
Mấy hôm nay tôi cứ người nóng ran khiến tôi mệt mỏi nhất là lúc vừa ngủ dậy,bao_sot
Tự nhiên tôi thấy đau quanh mắt nhói nhẹ sau một đêm thiếu ngủ làm tôi hơi loạng choạng,bao_dau_dau
Dạo này tôi cảm giác đau sau gáy nặng đầu khó chịu khi cúi xuống cảm giác nặng như bị đè xuống,bao_dau_dau
Gần đây tôi hay mệt mỏi kéo dài làm tôi mệt khi đứng dậy lúc nào cũng thấy đuối,bao_met_moi
"Thời gian gần đây tôi bị cảm giác áp lực đè nặng kèm thở không sâu được, ngồi yên mà lòng vẫn nôn nao",lo_lang_stress
Mình muốn hỏi thêm về việc học thêm ngoại ngữ buổi tối,other
"Gia đình tôi muốn chuyển sang ăn uống lành mạnh hơn, nên đổi khẩu phần thế nào?",tu_van_dinh_duong
Ăn gì cho khỏe vậy?,tu_van_dinh_duong
Lúc làm việc tôi thấy đau vùng trán âm ỉ lúc vừa ngủ dậy làm tôi hơi loạng choạng,bao_dau_dau
Tôi muốn hỏi về chế độ ăn để tăng sức khỏe tổng thể?,tu_van_dinh_duong
Tôi nên bổ sung gì để món ăn ít dầu mỡ?,tu_van_dinh_duong
Tự nhiên tôi cảm giác nóng trong người khiến tôi phải nghỉ ngơi khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
Mấy hôm nay tôi cứ kiệt sức khó tả kèm chóng mặt nhẹ lúc nào cũng thấy đuối,bao_met_moi
Những loại rau củ nào nên ăn thường xuyên?,tu_van_dinh_duong
Lúc ăn xong tôi cảm thấy đau bụng từng đợt một chút rồi lại hết,bao_dau_bung
Em định thay đổi lại ý tưởng chụp ảnh ngoại cảnh với bạn,other
Mấy hôm nay tôi bị đau bụng dưới âm ấm nhưng vẫn hơi khó chịu,bao_dau_bung
Gần đây tôi thường đau quanh rốn âm ỉ sau khi ăn sáng xong không biết có nghiêm trọng không,bao_dau_bung
Sáng đến giờ tôi cứ đau lan hai bên đầu nhức như búa bổ sau khi làm việc nhiều khiến đầu cứ ong ong,bao_dau_dau
"Gia đình tôi muốn chuyển sang ăn uống lành mạnh hơn, nên đổi khẩu phần thế nào?",tu_van_dinh_duong
Hôm nay tôi cảm nhận đau bụng từng đợt suốt từ đêm qua,bao_dau_bung
Nếu muốn khỏe hơn thì bài tập tăng sức bền có phù hợp không?,tu_van_tap_luyen
"Sáng dậy tôi đã lo được lo mất kèm tim đập nhanh, thấy mọi thứ đều căng thẳng hơn bình thường",lo_lang_stress
Tự nhiên tôi thấy đau sau gáy đau căng căng khi đang tập trung khiến tôi phải dừng lại nghỉ,bao_dau_dau
Tôi thấy mệt kiểu không còn chút sức nào lúc nào cũng muốn nằm xuống phải cố gắng mới đi nổi,bao_met_moi
Tôi nên tập gì để dẻo dai hơn?,tu_van_tap_luyen
Tự nhiên tôi cứ ho khi nói chuyện vướng vướng ở cổ cứ ho xong là cổ họng vướng vướng,bao_ho
Nếu muốn cải thiện thể lực thì bài tập cho người bận rộn có phù hợp không?,tu_van_tap_luyen
Nếu muốn giảm mệt mỏi thì bài tập giãn cơ có phù hợp không?,tu_van_tap_luyen
Cả nhóm muốn hỏi thêm về một buổi cà phê tám chuyện cuối tuần,other
Chị muốn sắp xếp lại danh sách sách nên đọc trong năm,other
Tối qua tôi thấy ho khi hít sâu vướng vướng ở cổ khiến tôi nói chuyện cứ bị vướng,bao_ho
Tôi nên ăn gì để ngủ ngon hơn?,tu_van_dinh_duong
Chị muốn tham khảo ý kiến về lịch tập đàn và vẽ trong tuần,other
Mình đang suy nghĩ xem việc dọn bớt đồ cũ trong phòng,other
Tôi nên lựa chọn thực phẩm nào để làm việc tập trung hơn?,tu_van_dinh_duong
Tụi em muốn hỏi thêm về việc dọn bớt đồ cũ trong phòng,other
Mình đang bị đau quanh rốn âm ỉ từ tối qua đến giờ,bao_dau_bung
Tụi anh định thay đổi lại việc thử dùng ứng dụng quản lý việc,other
Lúc nói chuyện tôi hay ho khi nói chuyện vướng vướng ở cổ khiến tôi nói chuyện cứ bị vướng,bao_ho
"Cả ngày tôi cứ lo được lo mất kèm thở không sâu được, ngồi yên mà lòng vẫn nôn nao",lo_lang_stress
Tôi cứ cảm giác đau bụng âm ỉ một chút rồi lại hết,bao_dau_bung
Dạo này tôi bị thân nhiệt tăng rõ làm đầu tôi nóng bừng khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
Nếu không uống nước ngọt nữa thì nên thay bằng loại đồ uống nào tốt hơn?,tu_van_dinh_duong
Mỗi lần vận động tôi bị bụng hơi căng tức khi tôi cúi xuống,bao_dau_bung
Anh đang cần thông tin về cách quản lý thời gian.,other
