text,intent
Dạo này tôi hay đầu cứ ê ê khó chịu khi làm việc trên máy tính,bao_dau_dau
Tối qua tôi thấy người nóng trong người khác thường suốt từ đêm qua không rõ có nghiêm trọng không,bao_sot
Mình cảm giác người nóng ran khó chịu từ lúc đi làm về,bao_sot
Tôi muốn hỏi thực đơn cho người làm văn phòng cả ngày sao cho không bị tăng cân nhanh?,tu_van_dinh_duong
Hôm nay tôi thấy ho ngắt quãng nhưng khó chịu cả ngày hôm nay không biết có nghiêm trọng không,bao_ho
Tôi muốn xây dựng các bài tập giúp cải thiện tư thế cơ thể không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Tôi bị bụng căng lại mỗi lần ăn xong khi ngồi làm việc lâu chỉ thấy rất khó chịu thôi,bao_dau_bung
Tôi lúc nào cũng thấy lo lắng mỗi khi đi làm khiến tôi hay thấp thỏm lo âu,lo_lang_stress
Bạn tư vấn giúp mình món ăn nhẹ buổi tối mà không tăng cân?,tu_van_dinh_duong
Hôm nay tôi cảm thấy tay chân đôi lúc lạnh buốt gần đây khá thường xuyên,bao_sot
Mình cảm giác người nóng trong người khác thường từ tối qua đến giờ,bao_sot
Gần đây mình rất tâm trạng nặng nề kéo dài,lo_lang_stress
Mình đang tìm hiểu về cách khởi động trước khi chơi thể thao phù hợp với người bận rộn?,tu_van_tap_luyen
Bạn giúp mình với một số thói quen tốt buổi sáng mình đang cần thêm ý tưởng?,other
Mình cần tư vấn về cách khởi động trước khi chơi thể thao không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Mình đang bị đau đầu âm ỉ mấy hôm nay muốn tìm cách giảm bớt,bao_dau_dau
Tối qua tôi thấy cảm giác nóng lạnh thất thường mấy hôm nay,bao_sot
Tôi lúc nào cũng thấy không có sức làm việc sau khi chăm con nhỏ liên tục,bao_met_moi
Dạo gần đây tôi hay không thấy thoải mái khi ở nhà mong chatbot gợi ý vài cách đơn giản,lo_lang_stress
Gần đây mình cứ thấy bất an không rõ lý do làm tôi thấy không yên lòng,lo_lang_stress
Mình muốn hỏi thêm về cách sắp xếp lịch tập hợp lý trong tuần không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Tôi bị ho liên tục khi hít sâu mỗi tối trước khi ngủ không biết có nghiêm trọng không,bao_ho
Mình cảm giác tay chân đôi lúc lạnh buốt cả ngày hôm nay không rõ có nghiêm trọng không,bao_sot
Mình đang bị nhói đầu thoáng qua rồi hết mỗi chiều đi làm về không rõ có cần đi khám,bao_dau_dau
Mình đang bị bụng bên phải đau âm ỉ khoảng hai tiếng nay không biết do nguyên nhân gì,bao_dau_bung
Mình muốn hỏi thêm về cách ăn uống để tăng sức đề kháng sao cho dễ thực hiện mỗi ngày?,tu_van_dinh_duong
Thi thoảng tôi bị căng đầu khi suy nghĩ nhiều mỗi chiều đi làm về mong được tư vấn thêm,bao_dau_dau
Hôm nay tôi cảm thấy nghi mình bị hơi sốt từ tối qua từ lúc đi làm về,bao_sot
Hôm nay tôi thấy ho từng cơn về đêm khi đi ngoài đường bụi,bao_ho
Tự nhiên tôi thấy cơ thể không còn sung sức như trước sau khi chăm con nhỏ liên tục,bao_met_moi
Hôm nay tôi cảm thấy người rất dễ nổi gai khi gió thổi một hai ngày gần đây,bao_sot
Chào bạn một vài mẹo học online hiệu quả?,other
Hôm nay tôi thấy đau bụng quặn từng cơn khi ngồi làm việc lâu không biết có nghiêm trọng không,bao_dau_bung
Từ sáng đến giờ tôi cứ bụng bên trái đau nhói nhẹ hôm nay cả buổi chiều,bao_dau_bung
Dạo gần đây tôi hay lo lắng về công việc nên tối khó chợp mắt,lo_lang_stress
Từ tối qua tôi bắt đầu ho nhẹ nhưng kéo dài vài ngày nay chỉ thấy rất khó chịu,bao_ho
Gần đây tôi thường thấy nghi mình đang bị sốt nhẹ hai ba ngày gần đây,bao_sot
Gần đây tôi thường đau nhói ở trán một tuần gần đây,bao_dau_dau
Gần đây mình rất chỉ muốn ngủ thêm hoài không biết nên nghỉ ngơi thế nào,bao_met_moi
Mình đang tìm hiểu về bài tập giãn cơ sau khi ngồi lâu để duy trì sức khỏe lâu dài?,tu_van_tap_luyen
Mình đang thắc mắc một số thói quen tốt buổi sáng được không?,other
Tôi cần tư vấn thực đơn giúp giảm mỡ nhưng vẫn khỏe để áp dụng lâu dài mà không chán?,tu_van_dinh_duong
Mình đang bị đầu cứ ê ê khó chịu từ lúc đổi giờ làm mong được tư vấn thêm,bao_dau_dau
Chào bạn hôm nay thời tiết thế nào ở Hà Nội phù hợp với người sống một mình?,other
Tự nhiên tôi cảm thấy stress vì việc ở công ty khiến tôi nghĩ ngợi suốt ngày,lo_lang_stress
Hello chatbot một vài ý tưởng giải trí cuối tuần phù hợp với người đi làm văn phòng?,other
Hôm nay tôi thấy ho từng cơn về đêm lúc làm việc trong phòng kín mong chatbot hướng dẫn thêm,bao_ho
Mấy hôm nay tôi cứ thấy người nóng trong người khác thường suốt từ đêm qua,bao_sot
Dạo này tôi cảm thấy bất an không rõ lý do,lo_lang_stress
Tôi bị đau đầu mỗi khi nhìn màn hình khoảng hai ba ngày nay,bao_dau_dau
Dạo này tôi hay căng tức hai bên thái dương mấy hôm nay chỉ thấy ảnh hưởng công việc nhiều,bao_dau_dau
Hôm nay tôi thấy đầu hơi quay cuồng một tuần gần đây muốn tìm cách giảm bớt,bao_dau_dau
Nhờ bạn gợi ý giúp mình bài tập giãn cơ sau khi ngồi lâu phù hợp với người bận rộn?,tu_van_tap_luyen
Gần đây mình rất không thấy thoải mái khi ở nhà khiến tôi khó tập trung làm việc,lo_lang_stress
Dạo này tôi thấy rất ít năng lượng cho công việc vì không có thời gian thư giãn,bao_met_moi
Mình đang thắc mắc cách sắp xếp công việc trong ngày hợp lý?,other
Tôi muốn hỏi thực đơn giúp giảm mỡ nhưng vẫn khỏe?,tu_van_dinh_duong
Tôi bị đau đầu mỗi khi nhìn màn hình cả ngày hôm nay chỉ thấy ảnh hưởng công việc nhiều,bao_dau_dau
Tự nhiên tôi bị bụng dưới hơi nhói khi đi lại khoảng hai tiếng nay,bao_dau_bung
Dạo này tôi hay ho rát cổ họng mỗi khi nói chuyện nhiều không rõ nguyên nhân là gì,bao_ho
Dạo này tôi hay đầu hơi quay cuồng sau khi thức khuya muốn tìm cách giảm bớt,bao_dau_dau
Dạo này tôi hay ho dai dẳng suốt mấy hôm cả ngày hôm nay,bao_ho
Mình đang tìm hiểu về bài tập giúp tăng sức bền khi chạy bộ để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Dạo này tôi thấy chỉ muốn nằm nghỉ suốt,bao_met_moi
Tôi muốn xây dựng những môn thể thao nhẹ nhàng dễ duy trì không cần nhiều dụng cụ hỗ trợ?,tu_van_tap_luyen
Tôi muốn hỏi bài tập buổi sáng giúp tinh thần tỉnh táo không cần nhiều dụng cụ hỗ trợ?,tu_van_tap_luyen
Nhờ bạn gợi ý giúp mình bài tập giãn cơ sau khi ngồi lâu để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Gần đây mình cứ thấy luôn suy nghĩ tiêu cực về bản thân khiến tôi hay suy nghĩ linh tinh,lo_lang_stress
Tôi muốn hỏi cách ăn uống để giữ cân nặng ổn định mà vẫn tiết kiệm thời gian chuẩn bị?,tu_van_dinh_duong
Gần đây mình rất cảm giác kiệt sức dù không làm nhiều muốn tìm cách lấy lại năng lượng,bao_met_moi
Mình đang tìm hiểu về cách chia bữa ăn trong ngày hợp lý sao cho dễ thực hiện mỗi ngày?,tu_van_dinh_duong
Hôm nay tôi thấy nhức vùng trán và hai bên thái dương khi làm việc trên máy tính,bao_dau_dau
Khoảng một thời gian nay tôi thấy áp lực vì tài chính mong chatbot gợi ý vài cách đơn giản,lo_lang_stress
Khoảng một tuần nay tôi thấy chỉ muốn nằm nghỉ suốt muốn hỏi có cần điều chỉnh sinh hoạt,bao_met_moi
Gần đây mình rất thức dậy mà vẫn thấy không tỉnh táo muốn tìm cách lấy lại năng lượng,bao_met_moi
Mấy hôm nay tôi thấy rất khó thư giãn đầu óc muốn hỏi có cách nào giảm stress,lo_lang_stress
Tự nhiên tôi cảm thấy áp lực vì phải gánh nhiều trách nhiệm nên tối khó chợp mắt,lo_lang_stress
Tự nhiên tôi bị bụng bên trái đau nhói nhẹ sau khi ăn sáng xong,bao_dau_bung
Mấy ngày nay tôi cứ ho nhiều khi cười to từ sáng đến giờ mong chatbot hướng dẫn thêm,bao_ho
Tôi lúc nào cũng thấy chỉ muốn nằm nghỉ suốt muốn hỏi nên sắp xếp lại lịch làm,bao_met_moi
Hôm nay tôi thấy ho nhẹ nhưng kéo dài mỗi tối trước khi ngủ khá phiền nên muốn hỏi thử,bao_ho
Tôi lúc nào cũng thấy lo lắng chuyện học hành thi cử khiến tôi thấy mình kiệt sức tinh thần,lo_lang_stress
Gần đây tôi thường đau âm ỉ phía sau đầu từ lúc ngủ dậy tới giờ,bao_dau_dau
Mình cần tư vấn về bài tập buổi sáng giúp tinh thần tỉnh táo để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Mình đang bị căng đầu khi suy nghĩ nhiều mỗi khi suy nghĩ căng thẳng,bao_dau_dau
Gần đây mình rất tâm trạng nặng nề kéo dài mong được gợi ý cách thư giãn,lo_lang_stress
Mỗi lần làm việc lâu tôi nhói đầu thoáng qua rồi hết mỗi chiều đi làm về,bao_dau_dau
Mình cần tư vấn về bài tập giãn cơ sau khi ngồi lâu?,tu_van_tap_luyen
Tôi muốn hỏi chế độ ăn lành mạnh hằng ngày sao cho dễ thực hiện mỗi ngày?,tu_van_dinh_duong
Tôi lúc nào cũng thấy lúc nào cũng thấy đuối sức vì thường xuyên thức khuya,bao_met_moi
Tôi muốn xây dựng cách tập thở thư giãn sau giờ làm không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Tự nhiên tôi thấy không có sức làm việc muốn tìm cách lấy lại năng lượng,bao_met_moi
Tự nhiên tôi cảm thấy căng thẳng chuyện gia đình không rõ có nên nghỉ ngơi một thời gian,lo_lang_stress
Mình đang bị đầu hơi quay cuồng sau khi thức khuya chỉ thấy rất phiền trong sinh hoạt,bao_dau_dau
Mình cảm giác người nóng ran khó chịu suốt từ đêm qua muốn biết có nên theo dõi thêm,bao_sot
Tôi muốn hỏi thực đơn đơn giản cho người ít nấu nướng để cải thiện sức khỏe tổng thể?,tu_van_dinh_duong
Tự nhiên tôi thấy người lờ đờ khó tập trung vì suy nghĩ nhiều chuyện gia đình,bao_met_moi
Khoảng một tuần nay tôi thấy cơ thể uể oải suốt ngày không rõ có nghiêm trọng không,bao_met_moi
Mình đang tìm hiểu về cách tập thở thư giãn sau giờ làm?,tu_van_tap_luyen
Dạo này tôi hay ho dai dẳng suốt mấy hôm mỗi sáng sau khi ngủ dậy,bao_ho
Tôi muốn xây dựng bài tập giúp tăng sức bền khi chạy bộ để duy trì sức khỏe lâu dài?,tu_van_tap_luyen
Hôm nay tôi thấy ho rát cổ họng mấy hôm nay liên tục,bao_ho
Mình đang bị bụng dưới đau âm ỉ suốt từ sáng đến giờ,bao_dau_bung
Tôi lúc nào cũng thấy rất thiếu năng lượng muốn tìm cách lấy lại năng lượng,bao_met_moi
Tôi muốn hỏi bài tập buổi sáng giúp tinh thần tỉnh táo phù hợp với người bận rộn?,tu_van_tap_luyen
Mình đang bị nặng nặng phần sau gáy mỗi khi suy nghĩ căng thẳng,bao_dau_dau
Dạo này tôi hay căng đầu khi suy nghĩ nhiều khoảng vài tiếng gần đây,bao_dau_dau
Từ sáng đến giờ tôi cứ đau bụng quặn từng cơn mỗi tối trước khi ngủ,bao_dau_bung
Tôi bị nặng đầu khó tập trung từ lúc đổi giờ làm không biết lý do vì sao,bao_dau_dau
Bạn tư vấn giúp mình bài tập giúp tăng sức bền khi chạy bộ phù hợp với người bận rộn?,tu_van_tap_luyen
Mình đang tìm hiểu về cách sắp xếp lịch tập hợp lý trong tuần để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Mình đang bị bụng trên căng căng hơi đau mấy ngày nay không rõ có cần đi khám chưa,bao_dau_bung
Bạn tư vấn giúp mình thực đơn giúp giảm mỡ nhưng vẫn khỏe để vừa ngon miệng vừa đủ chất?,tu_van_dinh_duong
Tôi cần tư vấn cách ăn uống để tăng sức đề kháng mà vẫn tiết kiệm thời gian chuẩn bị?,tu_van_dinh_duong
Gần đây mình rất cơ thể không còn sung sức như trước muốn tìm cách lấy lại năng lượng,bao_met_moi
Tôi bị đau nhói ở trán cả ngày hôm nay mong được tư vấn thêm,bao_dau_dau
Dạo gần đây mình cứ thấy thức dậy mà vẫn thấy không tỉnh táo do làm việc nhiều ngày liền,bao_met_moi
Dạo này tôi cảm thấy tâm trạng nặng nề kéo dài làm tôi khó tận hưởng thời gian rảnh,lo_lang_stress
Mỗi lần làm việc lâu tôi đau đầu âm ỉ mỗi lần cúi xuống không biết có nghiêm trọng không,bao_dau_dau
Hôm nay tôi thấy nặng đầu khó tập trung gần đây khá thường xuyên khá khó chịu nên muốn hỏi,bao_dau_dau
Dạo này tôi thấy rất thiếu năng lượng vì thường xuyên thức khuya,bao_met_moi
Mình đang bị đau bụng âm ỉ thỉnh thoảng trong ngày không rõ có cần đi khám chưa,bao_dau_bung
Dạo này tôi thấy cảm giác kiệt sức dù không làm nhiều vì suy nghĩ nhiều chuyện gia đình,bao_met_moi
Khoảng một thời gian nay tôi thấy lo lắng chuyện học hành thi cử khiến tôi luôn thấy bất an,lo_lang_stress
Từ sáng đến giờ tôi cứ bụng bên phải đau âm ỉ mấy ngày nay,bao_dau_bung
Mình đang bị ho khan cả ngày mỗi khi nói chuyện nhiều,bao_ho
Bạn tư vấn giúp mình thực đơn nhiều rau cho cả gia đình để vừa ngon miệng vừa đủ chất?,tu_van_dinh_duong
Này chatbot một số thói quen tốt buổi sáng mình đang cần thêm ý tưởng?,other
Hello chatbot một số ứng dụng hay hỗ trợ công việc được không?,other
Tôi cần tư vấn thực đơn nhiều rau cho cả gia đình để cải thiện sức khỏe tổng thể?,tu_van_dinh_duong
Tôi bị bụng cứ chướng lên khó chịu khi ngồi làm việc lâu khá lo lắng không biết có sao,bao_dau_bung
Mấy hôm nay tôi cảm thấy người lờ đờ khó tập trung sau nhiều hôm OT liên tục,bao_met_moi
Từ sáng tới giờ tôi thấy người rất dễ nổi gai khi gió thổi một hai ngày gần đây,bao_sot
Hôm nay tôi thấy bụng bên phải đau âm ỉ mỗi lần đứng lên ngồi xuống,bao_dau_bung
Tôi cần tư vấn thực đơn buổi sáng tốt cho sức khỏe phù hợp với người hay ngồi nhiều?,tu_van_dinh_duong
Mình đang tìm hiểu về cách tập thở thư giãn sau giờ làm để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Này chatbot một số mẹo tập trung khi làm việc phù hợp với người đi làm văn phòng?,other
Bạn giúp mình với một số cách quản lý thời gian hiệu quả để bớt nhàm chán mỗi ngày?,other
Mình đang bị ho từng cơn về đêm khoảng một tuần gần đây khá phiền nên muốn hỏi thử,bao_ho
Dạo gần đây mình cứ thấy chỉ muốn nằm nghỉ suốt vì ôm nhiều việc cùng lúc,bao_met_moi
Bạn tư vấn giúp mình lịch tập giúp cơ thể dẻo dai hơn không cần nhiều dụng cụ hỗ trợ?,tu_van_tap_luyen
Hello chatbot một số mẹo tập trung khi làm việc phù hợp với người sống một mình?,other
Tôi lúc nào cũng thấy tâm trạng nặng nề kéo dài khiến tôi nghĩ ngợi suốt ngày,lo_lang_stress
Tôi muốn hỏi cách đặt mục tiêu cá nhân thực tế?,other
Tự nhiên tôi thấy lúc nào cũng thấy đuối sức mong được gợi ý cách thư giãn,bao_met_moi
Gần đây tôi thường thấy tay chân đôi lúc lạnh buốt từ lúc chiều tới giờ,bao_sot
Mấy hôm nay tôi cứ thấy người nóng trong người khác thường từ sáng khi ngủ dậy,bao_sot
Tôi bị ho có đờm buổi sáng khoảng một tuần gần đây không biết có nghiêm trọng không,bao_ho
Này chatbot gợi ý vài bộ phim nhẹ nhàng dễ xem?,other
Tôi lúc nào cũng thấy bất an không rõ lý do làm tôi ít nói chuyện với mọi người,lo_lang_stress
Từ sáng đến giờ tôi cứ nặng đầu khó tập trung sau khi thức khuya muốn tìm cách giảm bớt,bao_dau_dau
Tôi bị ho ít nhưng cứ lặp lại từ tối qua tới giờ,bao_ho
Mình cần tư vấn về bài tập buổi sáng giúp tinh thần tỉnh táo không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Nhờ bạn gợi ý giúp mình cách tập thở thư giãn sau giờ làm?,tu_van_tap_luyen
Tôi muốn hỏi thực đơn giúp giảm mỡ nhưng vẫn khỏe để cải thiện sức khỏe tổng thể?,tu_van_dinh_duong
Tôi muốn xây dựng những môn thể thao nhẹ nhàng dễ duy trì để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Hôm nay tôi cảm thấy thân nhiệt tăng nhẹ cả buổi chiều nay muốn biết có nên theo dõi thêm,bao_sot
Mình đang bị ho ngắt quãng nhưng khó chịu từ sáng đến giờ mong được tư vấn cách theo dõi,bao_ho
Bạn tư vấn giúp mình cách tập thở thư giãn sau giờ làm?,tu_van_tap_luyen
Từ sáng tới giờ tôi thấy tay chân đôi lúc lạnh buốt sau khi đi ngoài trời nắng về,bao_sot
Tôi muốn hỏi gợi ý bữa trưa nhanh nhưng đủ chất để vừa ngon miệng vừa đủ chất?,tu_van_dinh_duong
Mình đang tìm hiểu về lịch tập giúp cơ thể dẻo dai hơn?,tu_van_tap_luyen
Chào bạn một số mẹo tập trung khi làm việc để bớt nhàm chán mỗi ngày?,other
Tôi bị bụng trên căng căng hơi đau khi ngồi làm việc lâu chỉ thấy rất khó chịu thôi,bao_dau_bung
Dạo này tôi hay bụng trên căng căng hơi đau hôm nay cả buổi chiều mong được tư vấn thêm,bao_dau_bung
Hôm nay tôi cảm thấy tay chân đôi lúc lạnh buốt cả buổi chiều nay,bao_sot
Từ sáng đến giờ tôi cứ đau đầu âm ỉ từ lúc đổi giờ làm muốn tìm cách giảm bớt,bao_dau_dau
Mình đang bị choáng nhẹ khi đứng lên sau khi thức khuya chỉ thấy rất phiền trong sinh hoạt,bao_dau_dau
Mình cần tư vấn về những môn thể thao nhẹ nhàng dễ duy trì phù hợp với người bận rộn?,tu_van_tap_luyen
Tự nhiên tôi cảm thấy lo lắng chuyện học hành thi cử mong được gợi ý cách thư giãn,lo_lang_stress
Gần đây tôi thường đầu cứ ê ê khó chịu cả ngày hôm nay mong được tư vấn thêm,bao_dau_dau
Dạo này tôi cảm thấy không thấy thoải mái khi ở nhà khiến tôi nghĩ ngợi suốt ngày,lo_lang_stress
Nhờ bạn gợi ý giúp mình về thực đơn nhiều rau cho cả gia đình?,tu_van_dinh_duong
Tôi muốn hỏi một số mẹo tập trung khi làm việc phù hợp với người đi làm văn phòng?,other
Bạn ơi một số thói quen tốt buổi sáng mình đang cần thêm ý tưởng?,other
Bạn tư vấn giúp mình món ăn tốt cho sức khỏe tim mạch sao cho dễ thực hiện mỗi ngày?,tu_van_dinh_duong
Từ sáng tới giờ tôi thấy nghi mình bị hơi sốt từ tối qua từ lúc đi làm về,bao_sot
Mình đang bị đau bụng âm ỉ khi ngồi làm việc lâu chỉ thấy rất khó chịu thôi,bao_dau_bung
Gần đây tôi thường ho ít nhưng cứ lặp lại khi trời trở lạnh mong chatbot hướng dẫn thêm,bao_ho
Hôm nay tôi thấy nhức đầu nhẹ từ sáng tới giờ muốn tìm cách giảm bớt,bao_dau_dau
Mình muốn hỏi thêm về cách bổ sung rau quả trong ngày để cải thiện sức khỏe tổng thể?,tu_van_dinh_duong
Bạn tư vấn giúp mình bài tập buổi sáng giúp tinh thần tỉnh táo không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Mình đang bị đầu hơi quay cuồng một tuần gần đây,bao_dau_dau
Mình muốn hỏi thêm về món ăn nhẹ buổi tối mà không tăng cân?,tu_van_dinh_duong
Hello chatbot một số ứng dụng hay hỗ trợ công việc?,other
Gần đây mình rất người lờ đờ khó tập trung do làm việc nhiều ngày liền,bao_met_moi
Hôm nay tôi thấy nặng nặng phần sau gáy gần đây khá thường xuyên khá khó chịu nên muốn hỏi,bao_dau_dau
Dạo này tôi hay đau quanh rốn âm ỉ sau bữa ăn trưa không rõ có cần đi khám chưa,bao_dau_bung
Gần đây tôi thường thấy cơ thể uể oải suốt ngày gần đây áp lực công việc tăng,bao_met_moi
Mỗi lần làm việc lâu tôi đau nhói ở trán gần đây khá thường xuyên,bao_dau_dau
Dạo này tôi hay căng đầu khi suy nghĩ nhiều cả ngày hôm nay khá khó chịu nên muốn hỏi,bao_dau_dau
Gần đây mình rất bất an không rõ lý do làm tôi không muốn gặp ai,lo_lang_stress
Hôm nay tôi thấy nặng nặng phần sau gáy cả ngày hôm nay muốn tìm cách giảm bớt,bao_dau_dau
Dạo này tôi hay bụng bên phải đau âm ỉ mấy ngày nay mong được tư vấn thêm,bao_dau_bung
Tôi bị nặng nặng phần sau gáy khoảng vài tiếng gần đây khá khó chịu nên muốn hỏi,bao_dau_dau
Bạn giúp mình với một số mẹo tập trung khi làm việc để bớt nhàm chán mỗi ngày?,other
Tôi bị ho rát cổ họng mỗi khi nói chuyện nhiều không rõ nguyên nhân là gì,bao_ho
Mấy hôm nay tôi thấy rất khó thư giãn đầu óc mong chatbot gợi ý vài cách đơn giản,lo_lang_stress
Hôm nay tôi cảm thấy người rất dễ nổi gai khi gió thổi từ lúc đi làm về,bao_sot
Này chatbot một vài ý tưởng giải trí cuối tuần?,other
Tôi bị đau bụng quặn từng cơn hôm nay cả buổi chiều chỉ thấy rất khó chịu thôi,bao_dau_bung
Bạn tư vấn giúp mình những môn thể thao nhẹ nhàng dễ duy trì để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Cho mình xin gợi ý về thực đơn nhiều rau cho cả gia đình?,tu_van_dinh_duong
Tự nhiên tôi bị bụng bên phải đau âm ỉ hôm nay cả buổi chiều,bao_dau_bung
Tự nhiên tôi thấy cơ thể không còn sung sức như trước do lịch làm việc thay đổi liên tục,bao_met_moi
Tôi thấy nhiệt độ đo được hơi cao gần đây khá thường xuyên không biết có cần nghỉ ngơi nhiều,bao_sot
Tôi lúc nào cũng thấy lo lắng về công việc làm tôi không còn vui như trước,lo_lang_stress
Hello chatbot một số cách quản lý thời gian hiệu quả phù hợp với người đi làm văn phòng?,other
Tôi lúc nào cũng thấy rất ít năng lượng cho công việc,bao_met_moi
Từ tối qua tôi bắt đầu ho rát cổ họng cả ngày hôm nay không biết nên làm gì tiếp,bao_ho
Gần đây mình rất khó ngủ vì suy nghĩ linh tinh mong được gợi ý cách thư giãn,lo_lang_stress
Mình muốn hỏi thêm về món ăn tốt cho sức khỏe tim mạch sao cho dễ thực hiện mỗi ngày?,tu_van_dinh_duong
Mấy ngày nay tôi cứ ho dai dẳng suốt mấy hôm mấy hôm nay liên tục,bao_ho
Hôm nay tôi cảm thấy thỉnh thoảng ớn lạnh run nhẹ cả ngày hôm nay,bao_sot
Mình muốn hỏi thêm về bài tập giúp tăng sức bền khi chạy bộ không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Mình muốn hỏi thêm về chế độ ăn lành mạnh hằng ngày để cải thiện sức khỏe tổng thể?,tu_van_dinh_duong
Dạo này tôi thấy chỉ muốn ngủ thêm hoài mong được gợi ý cách thư giãn,bao_met_moi
Chào bạn hôm nay thời tiết thế nào ở Hà Nội?,other
Tôi bị đầu cứ ê ê khó chịu gần đây khá thường xuyên không rõ có cần đi khám,bao_dau_dau
Gần đây mình cứ thấy áp lực vì tài chính khiến tôi hay suy nghĩ linh tinh,lo_lang_stress
Tôi bị đau bụng âm ỉ từ tối qua đến giờ không biết do nguyên nhân gì,bao_dau_bung
Bạn ơi một vài ý tưởng giải trí cuối tuần mình đang cần thêm ý tưởng?,other
Gần đây tôi thường thấy không có sức làm việc khá lo lắng nên muốn được tư vấn,bao_met_moi
Dạo gần đây mình cứ thấy người rất mệt mỏi do phải di chuyển xa hằng ngày,bao_met_moi
Hôm nay tôi cảm thấy thân nhiệt tăng nhẹ mấy tiếng gần đây,bao_sot
Tôi muốn hỏi cách bổ sung rau quả trong ngày phù hợp với người đi làm bận rộn?,tu_van_dinh_duong
Bạn giúp mình với hôm nay thời tiết thế nào ở Hà Nội để bớt nhàm chán mỗi ngày?,other
Tôi bị nhức đầu nhẹ mỗi chiều đi làm về muốn tìm cách giảm bớt,bao_dau_dau
Tự nhiên tôi cảm thấy rất dễ cáu gắt vô cớ làm tôi không còn hứng thú gì,lo_lang_stress
Dạo gần đây tôi hay suy nghĩ quá nhiều về tương lai làm tôi khó tận hưởng thời gian rảnh,lo_lang_stress
Mấy ngày nay tôi cứ ho liên tục khi nói chuyện lúc làm việc trong phòng kín,bao_ho
Này chatbot một vài mẹo học online hiệu quả phù hợp với người đi làm văn phòng?,other
Tôi bị ho rát cổ họng từ khi chuyển nơi ở mới muốn hỏi có cần đi khám không,bao_ho
Tôi muốn hỏi cách sắp xếp lịch tập hợp lý trong tuần để duy trì sức khỏe lâu dài?,tu_van_tap_luyen
Gần đây tôi thường đầu hơi quay cuồng khoảng hai ba ngày nay khá khó chịu nên muốn hỏi,bao_dau_dau
Lúc nãy tôi bắt đầu đau bụng âm ỉ sau bữa ăn trưa muốn hỏi nên theo dõi thế nào,bao_dau_bung
Mình muốn hỏi thêm về thực đơn giúp giảm mỡ nhưng vẫn khỏe sao cho dễ thực hiện mỗi ngày?,tu_van_dinh_duong
Hello chatbot một vài ý tưởng giải trí cuối tuần được không?,other
Tôi lúc nào cũng thấy lo lắng về công việc khiến tôi hay thấp thỏm lo âu,lo_lang_stress
Hôm nay tôi thấy ho liên tục khi nói chuyện từ tối qua tới giờ,bao_ho
Bạn tư vấn giúp mình cách khởi động trước khi chơi thể thao để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Mình muốn hỏi thêm về món ăn tốt cho sức khỏe tim mạch để cải thiện sức khỏe tổng thể?,tu_van_dinh_duong
Dạo này tôi thấy thân nhiệt tăng nhẹ cả ngày hôm nay muốn hỏi có cần đi khám,bao_sot
Tối qua tôi thấy lúc thì nổi gai người cả buổi chiều nay muốn biết có nên theo dõi thêm,bao_sot
Từ sáng đến giờ tôi cứ bụng trên căng căng hơi đau sau bữa ăn trưa,bao_dau_bung
Mấy hôm nay tôi cứ thấy người cứ nóng bừng bừng mấy hôm nay muốn hỏi có cần đi khám,bao_sot
Từ sáng đến giờ tôi cứ nhói đầu thoáng qua rồi hết mỗi chiều đi làm về,bao_dau_dau
Gần đây tôi thường thấy không có sức làm việc do ngủ không đủ giờ,bao_met_moi
Mình đang bị bụng bên trái đau nhói nhẹ hôm nay cả buổi chiều,bao_dau_bung
Tôi lúc nào cũng thấy người rất mệt mỏi do ngủ không đủ giờ,bao_met_moi
Hello chatbot gợi ý vài podcast thú vị dễ nghe được không?,other
Tự nhiên tôi cảm thấy rất dễ cáu gắt vô cớ khiến tâm trạng xuống dốc,lo_lang_stress
Hôm nay tôi thấy đau đầu âm ỉ từ lúc ngủ dậy tới giờ,bao_dau_dau
Khoảng một tuần nay tôi thấy người lờ đờ khó tập trung vì không có thời gian thư giãn,bao_met_moi
Mỗi lần làm việc lâu tôi nặng nặng phần sau gáy một tuần gần đây mong được tư vấn thêm,bao_dau_dau
Mình cảm giác người cứ nóng bừng bừng gần đây khá thường xuyên,bao_sot
Bạn giúp mình với cách đặt mục tiêu cá nhân thực tế mình đang cần thêm ý tưởng?,other
Tôi lúc nào cũng thấy không thấy thoải mái khi ở nhà muốn tìm cách cân bằng lại cuộc sống,lo_lang_stress
Mình đang bị ho nhiều khi cười to lúc vừa nằm xuống giường,bao_ho
